vchRegionCode	StateTest	Subject	Grade	ProficiencyLevel	ProficiencyLevelName	MinSS	MaxSS	Linked
LA	LA	Math	3	2	Level 2	504	588	1
LA	LA	Math	3	3	Level 3	589	648	1
LA	LA	Math	3	4	Level 4	649	742	1
LA	LA	Math	3	5	Level 5	743	1400	1
LA	LA	Math	4	1	Level 1	0	561	1
LA	LA	Math	4	2	Level 2	562	661	1
LA	LA	Math	4	3	Level 3	662	735	1
LA	LA	Math	4	4	Level 4	736	850	1
LA	LA	Math	4	5	Level 5	851	1400	1
LA	LA	Math	5	1	Level 1	0	613	1
LA	LA	Math	5	2	Level 2	614	720	1
LA	LA	Math	5	3	Level 3	721	804	1
LA	LA	Math	5	4	Level 4	805	901	1
LA	LA	Math	5	5	Level 5	902	1400	1
LA	LA	Math	6	1	Level 1	0	649	1
LA	LA	Math	6	2	Level 2	650	756	1
LA	LA	Math	6	3	Level 3	757	826	1
LA	LA	Math	6	4	Level 4	827	925	1
LA	LA	Math	6	5	Level 5	926	1400	1
LA	LA	Math	7	1	Level 1	0	686	1
LA	LA	Math	7	2	Level 2	687	777	1
LA	LA	Math	7	3	Level 3	778	860	1
LA	LA	Math	7	4	Level 4	861	960	1
LA	LA	Math	7	5	Level 5	961	1400	1
LA	LA	Math	8	1	Level 1	0	738	1
LA	LA	Math	8	2	Level 2	739	815	1
LA	LA	Math	8	3	Level 3	816	875	1
LA	LA	Math	8	4	Level 4	876	1007	1
LA	LA	Math	8	5	Level 5	1008	1400	1
LA	LA	Math	9	1	Level 1	0	747	0
LA	LA	Math	9	2	Level 2	748	819	0
LA	LA	Math	9	3	Level 3	820	877	0
LA	LA	Math	9	4	Level 4	878	1008	0
LA	LA	Math	9	5	Level 5	1009	1400	0
LA	LA	Math	10	1	Level 1	0	748	0
LA	LA	Math	10	2	Level 2	749	825	0
LA	LA	Math	10	3	Level 3	826	883	0
LA	LA	Math	10	4	Level 4	884	1024	0
LA	LA	Math	10	5	Level 5	1025	1400	0
LA	LA	Math	11	1	Level 1	0	769	0
LA	LA	Math	11	2	Level 2	770	839	0
LA	LA	Math	11	3	Level 3	840	900	0
LA	LA	Math	11	4	Level 4	901	1036	0
LA	LA	Math	11	5	Level 5	1037	1400	0
LA	LA	Math	12	1	Level 1	0	783	0
LA	LA	Math	12	2	Level 2	784	855	0
LA	LA	Math	12	3	Level 3	856	910	0
LA	LA	Math	12	4	Level 4	911	1076	0
LA	LA	Math	12	5	Level 5	1077	1400	0
LA	LA	Reading	1	1	Level 1	0	85	0
LA	LA	Reading	1	2	Level 2	86	134	0
LA	LA	Reading	1	3	Level 3	135	214	0
LA	LA	Reading	1	4	Level 4	215	460	0
LA	LA	Reading	1	5	Level 5	461	1400	0
LA	LA	Reading	2	1	Level 1	0	203	0
LA	LA	Reading	2	2	Level 2	204	301	0
LA	LA	Reading	2	3	Level 3	302	391	0
LA	LA	Reading	2	4	Level 4	392	658	0
LA	LA	Reading	2	5	Level 5	659	1400	0
LA	LA	Reading	3	1	Level 1	0	303	1
LA	LA	Reading	3	2	Level 2	304	412	1
LA	LA	Reading	3	3	Level 3	413	513	1
LA	LA	Reading	3	4	Level 4	514	923	1
LA	LA	Reading	3	5	Level 5	924	1400	1
LA	LA	Reading	4	1	Level 1	0	334	1
LA	LA	Reading	4	2	Level 2	335	441	1
LA	LA	Reading	4	3	Level 3	442	570	1
LA	LA	Reading	4	4	Level 4	571	1019	1
LA	LA	Reading	4	5	Level 5	1020	1400	1
LA	LA	Reading	5	1	Level 1	0	371	1
LA	LA	Reading	5	2	Level 2	372	507	1
LA	LA	Reading	5	3	Level 3	508	662	1
LA	LA	Reading	5	4	Level 4	663	1178	1
LA	LA	Reading	5	5	Level 5	1179	1400	1
LA	LA	Reading	6	1	Level 1	0	416	1
LA	LA	Reading	6	2	Level 2	417	560	1
LA	LA	Reading	6	3	Level 3	561	776	1
LA	LA	Reading	6	4	Level 4	777	1251	1
LA	LA	Reading	6	5	Level 5	1252	1400	1
LA	LA	Reading	7	1	Level 1	0	466	1
LA	LA	Reading	7	2	Level 2	467	614	1
LA	LA	Reading	7	3	Level 3	615	829	1
LA	LA	Reading	7	4	Level 4	830	1292	1
LA	LA	Reading	7	5	Level 5	1293	1400	1
LA	LA	Reading	8	1	Level 1	0	526	1
LA	LA	Reading	8	2	Level 2	527	678	1
LA	LA	Reading	8	3	Level 3	679	908	1
LA	LA	Reading	8	4	Level 4	909	1320	1
LA	LA	Reading	8	5	Level 5	1321	1400	1
LA	LA	Reading	9	1	Level 1	0	596	1
LA	LA	Reading	9	2	Level 2	597	825	1
LA	LA	Reading	9	3	Level 3	826	1035	1
LA	LA	Reading	9	4	Level 4	1036	1324	1
LA	LA	Reading	9	5	Level 5	1325	1400	1
LA	LA	Reading	10	1	Level 1	0	684	1
LA	LA	Reading	10	2	Level 2	685	900	1
LA	LA	Reading	10	3	Level 3	901	1075	1
LA	LA	Reading	10	4	Level 4	1076	1325	1
LA	LA	Reading	10	5	Level 5	1326	1400	1
LA	LA	Reading	11	1	Level 1	0	715	0
LA	LA	Reading	11	2	Level 2	716	921	0
LA	LA	Reading	11	3	Level 3	922	1130	0
LA	LA	Reading	11	4	Level 4	1131	1328	0
LA	LA	Reading	11	5	Level 5	1329	1400	0
LA	LA	Reading	12	1	Level 1	0	761	0
LA	LA	Reading	12	2	Level 2	762	968	0
LA	LA	Reading	12	3	Level 3	969	1190	0
LA	LA	Reading	12	4	Level 4	1191	1340	0
LA	LA	Reading	12	5	Level 5	1341	1400	0
MA	MA	Math	1	1	Level 1	0	297	0
MA	MA	Math	1	2	Level 2	298	381	0
MA	MA	Math	1	3	Level 3	382	448	0
MA	MA	Math	1	4	Level 4	449	569	0
MA	MA	Math	1	5	Level 5	570	1400	0
MA	MA	Math	2	1	Level 1	0	422	0
MA	MA	Math	2	2	Level 2	423	497	0
MA	MA	Math	2	3	Level 3	498	557	0
MA	MA	Math	2	4	Level 4	558	659	0
MA	MA	Math	2	5	Level 5	660	1400	0
MA	MA	Math	3	1	Level 1	0	503	1
MA	MA	Math	3	2	Level 2	504	588	1
MA	MA	Math	3	3	Level 3	589	648	1
MA	MA	Math	3	4	Level 4	649	742	1
MA	MA	Math	3	5	Level 5	743	1400	1
MA	MA	Math	4	1	Level 1	0	561	1
MA	MA	Math	4	2	Level 2	562	661	1
MA	MA	Math	4	3	Level 3	662	735	1
MA	MA	Math	4	4	Level 4	736	850	1
MA	MA	Math	4	5	Level 5	851	1400	1
MA	MA	Math	5	1	Level 1	0	613	1
MA	MA	Math	5	2	Level 2	614	720	1
MA	MA	Math	5	3	Level 3	721	804	1
MA	MA	Math	5	4	Level 4	805	901	1
MA	MA	Math	5	5	Level 5	902	1400	1
MA	MA	Math	6	1	Level 1	0	649	1
MA	MA	Math	6	2	Level 2	650	756	1
MA	MA	Math	6	3	Level 3	757	826	1
MA	MA	Math	6	4	Level 4	827	925	1
MA	MA	Math	6	5	Level 5	926	1400	1
MA	MA	Math	7	1	Level 1	0	686	1
MA	MA	Math	7	2	Level 2	687	777	1
MA	MA	Math	7	3	Level 3	778	860	1
MA	MA	Math	7	4	Level 4	861	960	1
MA	MA	Math	7	5	Level 5	961	1400	1
MA	MA	Math	8	1	Level 1	0	738	1
MA	MA	Math	8	2	Level 2	739	815	1
MA	MA	Math	8	3	Level 3	816	875	1
MA	MA	Math	8	4	Level 4	876	1007	1
MA	MA	Math	8	5	Level 5	1008	1400	1
MA	MA	Math	9	1	Level 1	0	747	0
MA	MA	Math	9	2	Level 2	748	819	0
MA	MA	Math	9	3	Level 3	820	877	0
MA	MA	Math	9	4	Level 4	878	1008	0
MA	MA	Math	9	5	Level 5	1009	1400	0
MA	MA	Math	10	1	Level 1	0	748	0
MA	MA	Math	10	2	Level 2	749	825	0
MA	MA	Math	10	3	Level 3	826	883	0
MA	MA	Math	10	4	Level 4	884	1024	0
MA	MA	Math	10	5	Level 5	1025	1400	0
MA	MA	Math	11	1	Level 1	0	769	0
MA	MA	Math	11	2	Level 2	770	839	0
MA	MA	Math	11	3	Level 3	840	900	0
MA	MA	Math	11	4	Level 4	901	1036	0
MA	MA	Math	11	5	Level 5	1037	1400	0
MA	MA	Math	12	1	Level 1	0	783	0
MA	MA	Math	12	2	Level 2	784	855	0
MA	MA	Math	12	3	Level 3	856	910	0
MA	MA	Math	12	4	Level 4	911	1076	0
MA	MA	Math	12	5	Level 5	1077	1400	0
MA	MA	Reading	1	1	Level 1	0	85	0
MA	MA	Reading	1	2	Level 2	86	134	0
MA	MA	Reading	1	3	Level 3	135	214	0
MA	MA	Reading	1	4	Level 4	215	460	0
MA	MA	Reading	1	5	Level 5	461	1400	0
MA	MA	Reading	2	1	Level 1	0	203	0
MA	MA	Reading	2	2	Level 2	204	301	0
MA	MA	Reading	2	3	Level 3	302	391	0
MA	MA	Reading	2	4	Level 4	392	658	0
MA	MA	Reading	2	5	Level 5	659	1400	0
MA	MA	Reading	3	1	Level 1	0	303	1
MA	MA	Reading	3	2	Level 2	304	412	1
MA	MA	Reading	3	3	Level 3	413	513	1
MA	MA	Reading	3	4	Level 4	514	923	1
MA	MA	Reading	3	5	Level 5	924	1400	1
MA	MA	Reading	4	1	Level 1	0	334	1
MA	MA	Reading	4	2	Level 2	335	441	1
MA	MA	Reading	4	3	Level 3	442	570	1
MA	MA	Reading	4	4	Level 4	571	1019	1
MA	MA	Reading	4	5	Level 5	1020	1400	1
MA	MA	Reading	5	1	Level 1	0	371	1
MA	MA	Reading	5	2	Level 2	372	507	1
MA	MA	Reading	5	3	Level 3	508	662	1
MA	MA	Reading	5	4	Level 4	663	1178	1
MA	MA	Reading	5	5	Level 5	1179	1400	1
MA	MA	Reading	6	1	Level 1	0	416	1
MA	MA	Reading	6	2	Level 2	417	560	1
MA	MA	Reading	6	3	Level 3	561	776	1
MA	MA	Reading	6	4	Level 4	777	1251	1
MA	MA	Reading	6	5	Level 5	1252	1400	1
MA	MA	Reading	7	1	Level 1	0	466	1
MA	MA	Reading	7	2	Level 2	467	614	1
MA	MA	Reading	7	3	Level 3	615	829	1
MA	MA	Reading	7	4	Level 4	830	1292	1
MA	MA	Reading	7	5	Level 5	1293	1400	1
MA	MA	Reading	8	1	Level 1	0	526	1
MA	MA	Reading	8	2	Level 2	527	678	1
MA	MA	Reading	8	3	Level 3	679	908	1
MA	MA	Reading	8	4	Level 4	909	1320	1
MA	MA	Reading	8	5	Level 5	1321	1400	1
MA	MA	Reading	9	1	Level 1	0	596	1
MA	MA	Reading	9	2	Level 2	597	825	1
MA	MA	Reading	9	3	Level 3	826	1035	1
MA	MA	Reading	9	4	Level 4	1036	1324	1
MA	MA	Reading	9	5	Level 5	1325	1400	1
MA	MA	Reading	10	1	Level 1	0	684	1
MA	MA	Reading	10	2	Level 2	685	900	1
MA	MA	Reading	10	3	Level 3	901	1075	1
MA	MA	Reading	10	4	Level 4	1076	1325	1
MA	MA	Reading	10	5	Level 5	1326	1400	1
MA	MA	Reading	11	1	Level 1	0	715	0
MA	MA	Reading	11	2	Level 2	716	921	0
MA	MA	Reading	11	3	Level 3	922	1130	0
MA	MA	Reading	11	4	Level 4	1131	1328	0
MA	MA	Reading	11	5	Level 5	1329	1400	0
MA	MA	Reading	12	1	Level 1	0	761	0
MA	MA	Reading	12	2	Level 2	762	968	0
MA	MA	Reading	12	3	Level 3	969	1190	0
MA	MA	Reading	12	4	Level 4	1191	1340	0
MA	MA	Reading	12	5	Level 5	1341	1400	0
MD	MD	Math	1	1	Level 1	0	303	0
MD	MD	Math	1	2	Level 2	304	384	0
MD	MD	Math	1	3	Level 3	385	453	0
MD	MD	Math	1	4	Level 4	454	561	0
MD	MD	Math	1	5	Level 5	562	1400	0
MD	MD	Math	2	1	Level 1	0	424	0
MD	MD	Math	2	2	Level 2	425	498	0
MD	MD	Math	2	3	Level 3	499	559	0
MD	MD	Math	2	4	Level 4	560	657	0
MD	MD	Math	2	5	Level 5	658	1400	0
MD	MD	Math	3	1	Level 1	0	503	1
MD	MD	Math	3	2	Level 2	504	588	1
MD	MD	Math	3	3	Level 3	589	648	1
MD	MD	Math	3	4	Level 4	649	742	1
MD	MD	Math	3	5	Level 5	743	1400	1
MD	MD	Math	4	1	Level 1	0	561	1
MD	MD	Math	4	2	Level 2	562	661	1
MD	MD	Math	4	3	Level 3	662	735	1
MD	MD	Math	4	4	Level 4	736	850	1
MD	MD	Math	4	5	Level 5	851	1400	1
MD	MD	Math	5	1	Level 1	0	613	1
MD	MD	Math	5	2	Level 2	614	720	1
MD	MD	Math	5	3	Level 3	721	804	1
MD	MD	Math	5	4	Level 4	805	901	1
MD	MD	Math	5	5	Level 5	902	1400	1
MD	MD	Math	6	1	Level 1	0	649	1
MD	MD	Math	6	2	Level 2	650	756	1
MD	MD	Math	6	3	Level 3	757	826	1
MD	MD	Math	6	4	Level 4	827	925	1
MD	MD	Math	6	5	Level 5	926	1400	1
MD	MD	Math	7	1	Level 1	0	686	1
MD	MD	Math	7	2	Level 2	687	777	1
MD	MD	Math	7	3	Level 3	778	860	1
MD	MD	Math	7	4	Level 4	861	960	1
MD	MD	Math	7	5	Level 5	961	1400	1
MD	MD	Math	8	1	Level 1	0	738	1
MD	MD	Math	8	2	Level 2	739	815	1
MD	MD	Math	8	3	Level 3	816	875	1
MD	MD	Math	8	4	Level 4	876	1007	1
MD	MD	Math	8	5	Level 5	1008	1400	1
MD	MD	Math	9	1	Level 1	0	747	0
MD	MD	Math	9	2	Level 2	748	819	0
MD	MD	Math	9	3	Level 3	820	876	0
MD	MD	Math	9	4	Level 4	877	1008	0
MD	MD	Math	9	5	Level 5	1009	1400	0
MD	MD	Math	10	1	Level 1	0	748	0
MD	MD	Math	10	2	Level 2	749	825	0
MD	MD	Math	10	3	Level 3	826	879	0
MD	MD	Math	10	4	Level 4	880	1030	0
MD	MD	Math	10	5	Level 5	1031	1400	0
MD	MD	Math	11	1	Level 1	0	766	0
MD	MD	Math	11	2	Level 2	767	839	0
MD	MD	Math	11	3	Level 3	840	894	0
MD	MD	Math	11	4	Level 4	895	1036	0
MD	MD	Math	11	5	Level 5	1037	1400	0
MD	MD	Math	12	1	Level 1	0	778	0
MD	MD	Math	12	2	Level 2	779	851	0
MD	MD	Math	12	3	Level 3	852	904	0
MD	MD	Math	12	4	Level 4	905	1076	0
MD	MD	Math	12	5	Level 5	1077	1400	0
MD	MD	Reading	1	1	Level 1	0	86	0
MD	MD	Reading	1	2	Level 2	87	148	0
MD	MD	Reading	1	3	Level 3	149	225	0
MD	MD	Reading	1	4	Level 4	226	478	0
MD	MD	Reading	1	5	Level 5	479	1400	0
MD	MD	Reading	2	1	Level 1	0	208	0
MD	MD	Reading	2	2	Level 2	209	309	0
MD	MD	Reading	2	3	Level 3	310	396	0
MD	MD	Reading	2	4	Level 4	397	679	0
MD	MD	Reading	2	5	Level 5	680	1400	0
MD	MD	Reading	3	1	Level 1	0	303	1
MD	MD	Reading	3	2	Level 2	304	412	1
MD	MD	Reading	3	3	Level 3	413	513	1
MD	MD	Reading	3	4	Level 4	514	923	1
MD	MD	Reading	3	5	Level 5	924	1400	1
MD	MD	Reading	4	1	Level 1	0	334	1
MD	MD	Reading	4	2	Level 2	335	441	1
MD	MD	Reading	4	3	Level 3	442	570	1
MD	MD	Reading	4	4	Level 4	571	1019	1
MD	MD	Reading	4	5	Level 5	1020	1400	1
MD	MD	Reading	5	1	Level 1	0	371	1
MD	MD	Reading	5	2	Level 2	372	507	1
MD	MD	Reading	5	3	Level 3	508	662	1
MD	MD	Reading	5	4	Level 4	663	1178	1
MD	MD	Reading	5	5	Level 5	1179	1400	1
MD	MD	Reading	6	1	Level 1	0	416	1
MD	MD	Reading	6	2	Level 2	417	560	1
MD	MD	Reading	6	3	Level 3	561	776	1
MD	MD	Reading	6	4	Level 4	777	1251	1
MD	MD	Reading	6	5	Level 5	1252	1400	1
MD	MD	Reading	7	1	Level 1	0	466	1
MD	MD	Reading	7	2	Level 2	467	614	1
MD	MD	Reading	7	3	Level 3	615	829	1
MD	MD	Reading	7	4	Level 4	830	1292	1
MD	MD	Reading	7	5	Level 5	1293	1400	1
MD	MD	Reading	8	1	Level 1	0	526	1
MD	MD	Reading	8	2	Level 2	527	678	1
MD	MD	Reading	8	3	Level 3	679	908	1
MD	MD	Reading	8	4	Level 4	909	1320	1
MD	MD	Reading	8	5	Level 5	1321	1400	1
MD	MD	Reading	9	1	Level 1	0	596	1
MD	MD	Reading	9	2	Level 2	597	825	1
MD	MD	Reading	9	3	Level 3	826	1035	1
MD	MD	Reading	9	4	Level 4	1036	1324	1
MD	MD	Reading	9	5	Level 5	1325	1400	1
MD	MD	Reading	10	1	Level 1	0	684	1
MD	MD	Reading	10	2	Level 2	685	900	1
MD	MD	Reading	10	3	Level 3	901	1075	1
MD	MD	Reading	10	4	Level 4	1076	1325	1
MD	MD	Reading	10	5	Level 5	1326	1400	1
MD	MD	Reading	11	1	Level 1	0	720	0
MD	MD	Reading	11	2	Level 2	721	916	0
MD	MD	Reading	11	3	Level 3	917	1119	0
MD	MD	Reading	11	4	Level 4	1120	1329	0
MD	MD	Reading	11	5	Level 5	1330	1400	0
MD	MD	Reading	12	1	Level 1	0	768	0
MD	MD	Reading	12	2	Level 2	769	960	0
MD	MD	Reading	12	3	Level 3	961	1183	0
MD	MD	Reading	12	4	Level 4	1184	1340	0
MD	MD	Reading	12	5	Level 5	1341	1400	0
ME	ME	Math	1	1	Level 1	0	336	0
ME	ME	Math	1	2	Level 2	337	417	0
ME	ME	Math	1	3	Level 3	418	498	0
ME	ME	Math	1	4	Level 4	499	1400	0
ME	ME	Math	2	1	Level 1	0	457	0
ME	ME	Math	2	2	Level 2	458	528	0
ME	ME	Math	2	3	Level 3	529	601	0
ME	ME	Math	2	4	Level 4	602	1400	0
ME	ME	Math	3	1	Level 1	0	546	1
ME	ME	Math	3	2	Level 2	547	620	1
ME	ME	Math	3	3	Level 3	621	686	1
ME	ME	Math	3	4	Level 4	687	1400	1
ME	ME	Math	4	1	Level 1	0	602	1
ME	ME	Math	4	2	Level 2	603	695	1
ME	ME	Math	4	3	Level 3	696	771	1
ME	ME	Math	4	4	Level 4	772	1400	1
ME	ME	Math	5	1	Level 1	0	692	1
ME	ME	Math	5	2	Level 2	693	781	1
ME	ME	Math	5	3	Level 3	782	826	1
ME	ME	Math	5	4	Level 4	827	1400	1
ME	ME	Math	6	1	Level 1	0	716	1
ME	ME	Math	6	2	Level 2	717	807	1
ME	ME	Math	6	3	Level 3	808	859	1
ME	ME	Math	6	4	Level 4	860	1400	1
ME	ME	Math	7	1	Level 1	0	745	1
ME	ME	Math	7	2	Level 2	746	830	1
ME	ME	Math	7	3	Level 3	831	885	1
ME	ME	Math	7	4	Level 4	886	1400	1
ME	ME	Math	8	1	Level 1	0	783	1
ME	ME	Math	8	2	Level 2	784	851	1
ME	ME	Math	8	3	Level 3	852	891	1
ME	ME	Math	8	4	Level 4	892	1400	1
ME	ME	Math	9	1	Level 1	0	790	0
ME	ME	Math	9	2	Level 2	791	852	0
ME	ME	Math	9	3	Level 3	853	895	0
ME	ME	Math	9	4	Level 4	896	1400	0
ME	ME	Math	10	1	Level 1	0	796	0
ME	ME	Math	10	2	Level 2	797	858	0
ME	ME	Math	10	3	Level 3	859	900	0
ME	ME	Math	10	4	Level 4	901	1400	0
ME	ME	Math	11	1	Level 1	0	813	0
ME	ME	Math	11	2	Level 2	814	873	0
ME	ME	Math	11	3	Level 3	874	918	0
ME	ME	Math	11	4	Level 4	919	1400	0
ME	ME	Math	12	1	Level 1	0	826	0
ME	ME	Math	12	2	Level 2	827	890	0
ME	ME	Math	12	3	Level 3	891	925	0
ME	ME	Math	12	4	Level 4	926	1400	0
ME	ME	Reading	1	1	Level 1	0	90	0
ME	ME	Reading	1	2	Level 2	91	165	0
ME	ME	Reading	1	3	Level 3	166	248	0
ME	ME	Reading	1	4	Level 4	249	1400	0
ME	ME	Reading	2	1	Level 1	0	232	0
ME	ME	Reading	2	2	Level 2	233	337	0
ME	ME	Reading	2	3	Level 3	338	435	0
ME	ME	Reading	2	4	Level 4	436	1400	0
ME	ME	Reading	3	1	Level 1	0	332	1
ME	ME	Reading	3	2	Level 2	333	454	1
ME	ME	Reading	3	3	Level 3	455	561	1
ME	ME	Reading	3	4	Level 4	562	1400	1
ME	ME	Reading	4	1	Level 1	0	434	1
ME	ME	Reading	4	2	Level 2	435	530	1
ME	ME	Reading	4	3	Level 3	531	660	1
ME	ME	Reading	4	4	Level 4	661	1400	1
ME	ME	Reading	5	1	Level 1	0	483	1
ME	ME	Reading	5	2	Level 2	484	599	1
ME	ME	Reading	5	3	Level 3	600	852	1
ME	ME	Reading	5	4	Level 4	853	1400	1
ME	ME	Reading	6	1	Level 1	0	499	1
ME	ME	Reading	6	2	Level 2	500	691	1
ME	ME	Reading	6	3	Level 3	692	1015	1
ME	ME	Reading	6	4	Level 4	1016	1400	1
ME	ME	Reading	7	1	Level 1	0	576	1
ME	ME	Reading	7	2	Level 2	577	772	1
ME	ME	Reading	7	3	Level 3	773	1168	1
ME	ME	Reading	7	4	Level 4	1169	1400	1
ME	ME	Reading	8	1	Level 1	0	589	1
ME	ME	Reading	8	2	Level 2	590	857	1
ME	ME	Reading	8	3	Level 3	858	1249	1
ME	ME	Reading	8	4	Level 4	1250	1400	1
ME	ME	Reading	9	1	Level 1	0	661	0
ME	ME	Reading	9	2	Level 2	662	918	0
ME	ME	Reading	9	3	Level 3	919	1291	0
ME	ME	Reading	9	4	Level 4	1292	1400	0
ME	ME	Reading	10	1	Level 1	0	674	0
ME	ME	Reading	10	2	Level 2	675	957	0
ME	ME	Reading	10	3	Level 3	958	1314	0
ME	ME	Reading	10	4	Level 4	1315	1400	0
ME	ME	Reading	11	1	Level 1	0	715	0
ME	ME	Reading	11	2	Level 2	716	992	0
ME	ME	Reading	11	3	Level 3	993	1321	0
ME	ME	Reading	11	4	Level 4	1322	1400	0
ME	ME	Reading	12	1	Level 1	0	761	0
ME	ME	Reading	12	2	Level 2	762	1079	0
ME	ME	Reading	12	3	Level 3	1080	1332	0
ME	ME	Reading	12	4	Level 4	1333	1400	0
MI	MI	Math	1	1	Not Proficient	0	353	0
MI	MI	Math	1	2	Partially Proficient	354	422	0
MI	MI	Math	1	3	Proficient	423	486	0
MI	MI	Math	1	4	Advanced	487	1400	0
MI	MI	Math	2	1	Not Proficient	0	472	0
MI	MI	Math	2	2	Partially Proficient	473	532	0
MI	MI	Math	2	3	Proficient	533	592	0
MI	MI	Math	2	4	Advanced	593	1400	0
MI	MI	Math	3	1	Not Proficient	0	563	1
MI	MI	Math	3	2	Partially Proficient	564	623	1
MI	MI	Math	3	3	Proficient	624	678	1
MI	MI	Math	3	4	Advanced	679	1400	1
MI	MI	Math	4	1	Not Proficient	0	610	1
MI	MI	Math	4	2	Partially Proficient	611	695	1
MI	MI	Math	4	3	Proficient	696	755	1
MI	MI	Math	4	4	Advanced	756	1400	1
MI	MI	Math	5	1	Not Proficient	0	695	1
MI	MI	Math	5	2	Partially Proficient	696	767	1
MI	MI	Math	5	3	Proficient	768	812	1
MI	MI	Math	5	4	Advanced	813	1400	1
MI	MI	Math	6	1	Not Proficient	0	729	1
MI	MI	Math	6	2	Partially Proficient	730	806	1
MI	MI	Math	6	3	Proficient	807	849	1
MI	MI	Math	6	4	Advanced	850	1400	1
MI	MI	Math	7	1	Not Proficient	0	743	1
MI	MI	Math	7	2	Partially Proficient	744	826	1
MI	MI	Math	7	3	Proficient	827	872	1
MI	MI	Math	7	4	Advanced	873	1400	1
MI	MI	Math	8	1	Not Proficient	0	784	1
MI	MI	Math	8	2	Partially Proficient	785	851	1
MI	MI	Math	8	3	Proficient	852	890	1
MI	MI	Math	8	4	Advanced	891	1400	1
MI	MI	Math	9	1	Not Proficient	0	793	0
MI	MI	Math	9	2	Partially Proficient	794	852	0
MI	MI	Math	9	3	Proficient	853	891	0
MI	MI	Math	9	4	Advanced	892	1400	0
MI	MI	Math	10	1	Not Proficient	0	799	0
MI	MI	Math	10	2	Partially Proficient	800	858	0
MI	MI	Math	10	3	Proficient	859	897	0
MI	MI	Math	10	4	Advanced	898	1400	0
MI	MI	Math	11	1	Not Proficient	0	814	0
MI	MI	Math	11	2	Partially Proficient	815	873	0
MI	MI	Math	11	3	Proficient	874	914	0
MI	MI	Math	11	4	Advanced	915	1400	0
MI	MI	Math	12	1	Not Proficient	0	889	0
MI	MI	Math	12	2	Partially Proficient	890	890	0
MI	MI	Math	12	3	Proficient	891	922	0
MI	MI	Math	12	4	Advanced	923	1400	0
MI	MI	Reading	1	1	Not Proficient	0	90	0
MI	MI	Reading	1	2	Partially Proficient	91	156	0
MI	MI	Reading	1	3	Proficient	157	229	0
MI	MI	Reading	1	4	Advanced	230	1400	0
MI	MI	Reading	2	1	Not Proficient	0	232	0
MI	MI	Reading	2	2	Partially Proficient	233	326	0
MI	MI	Reading	2	3	Proficient	327	411	0
MI	MI	Reading	2	4	Advanced	412	1400	0
MI	MI	Reading	3	1	Not Proficient	0	332	1
MI	MI	Reading	3	2	Partially Proficient	333	442	1
MI	MI	Reading	3	3	Proficient	443	536	1
MI	MI	Reading	3	4	Advanced	537	1400	1
MI	MI	Reading	4	1	Not Proficient	0	447	1
MI	MI	Reading	4	2	Partially Proficient	448	536	1
MI	MI	Reading	4	3	Proficient	537	656	1
MI	MI	Reading	4	4	Advanced	657	1400	1
MI	MI	Reading	5	1	Not Proficient	0	503	1
MI	MI	Reading	5	2	Partially Proficient	504	609	1
MI	MI	Reading	5	3	Proficient	610	827	1
MI	MI	Reading	5	4	Advanced	828	1400	1
MI	MI	Reading	6	1	Not Proficient	0	567	1
MI	MI	Reading	6	2	Partially Proficient	568	759	1
MI	MI	Reading	6	3	Proficient	760	1020	1
MI	MI	Reading	6	4	Advanced	1021	1400	1
MI	MI	Reading	7	1	Not Proficient	0	589	1
MI	MI	Reading	7	2	Partially Proficient	590	780	1
MI	MI	Reading	7	3	Proficient	781	1126	1
MI	MI	Reading	7	4	Advanced	1127	1400	1
MI	MI	Reading	8	1	Not Proficient	0	642	1
MI	MI	Reading	8	2	Partially Proficient	643	889	1
MI	MI	Reading	8	3	Proficient	890	1234	1
MI	MI	Reading	8	4	Advanced	1235	1400	1
MI	MI	Reading	9	1	Not Proficient	0	714	0
MI	MI	Reading	9	2	Partially Proficient	715	946	0
MI	MI	Reading	9	3	Proficient	947	1284	0
MI	MI	Reading	9	4	Advanced	1285	1400	0
MI	MI	Reading	10	1	Not Proficient	0	737	0
MI	MI	Reading	10	2	Partially Proficient	738	980	0
MI	MI	Reading	10	3	Proficient	981	1311	0
MI	MI	Reading	10	4	Advanced	1312	1400	0
MI	MI	Reading	11	1	Not Proficient	0	791	0
MI	MI	Reading	11	2	Partially Proficient	792	1044	0
MI	MI	Reading	11	3	Proficient	1045	1319	0
MI	MI	Reading	11	4	Advanced	1320	1400	0
MI	MI	Reading	12	1	Not Proficient	0	834	0
MI	MI	Reading	12	2	Partially Proficient	835	1125	0
MI	MI	Reading	12	3	Proficient	1126	1330	0
MI	MI	Reading	12	4	Advanced	1331	1400	0
MN	MN	Math	1	1	Does Not Meet Standards	0	331	0
MN	MN	Math	1	2	Partially Meets Standards	332	392	0
MN	MN	Math	1	3	Meets Standards	393	491	0
MN	MN	Math	1	4	Exceeds Standards	492	1400	0
MN	MN	Math	2	1	Does Not Meet Standards	0	452	0
MN	MN	Math	2	2	Partially Meets Standards	453	507	0
MN	MN	Math	2	3	Meets Standards	508	595	0
MN	MN	Math	2	4	Exceeds Standards	596	1400	0
MN	MN	Math	3	1	Does Not Meet Standards	0	539	1
MN	MN	Math	3	2	Partially Meets Standards	540	595	1
